Position Sensor Motor1 Motor2 Inter1 Inter2 Inter3
# Phase 1
0.00795484 0 0.00251641 0.0158049 5.38705e-07 0.224383 0.999995
0.00755172 0 0.00249552 0.0159327 5.37194e-07 0.22408 0.999995
0.00714412 0 0.00247482 0.0160614 5.35687e-07 0.223776 0.999995
0.00673203 0 0.0024543 0.0161908 5.34187e-07 0.223473 0.999995
0.00631541 0 0.00243397 0.0163211 5.32691e-07 0.22317 0.999995
0.00589426 0 0.00241382 0.0164522 5.31201e-07 0.222868 0.999995
0.00546855 0 0.00239384 0.0165842 5.29717e-07 0.222565 0.999995
0.00503826 0 0.00237405 0.016717 5.28237e-07 0.222263 0.999995
0.00460337 0 0.00235444 0.0168507 5.26763e-07 0.221962 0.999995
0.00416387 0 0.002335 0.0169852 5.25295e-07 0.22166 0.999995
0.00371972 0 0.00231573 0.0171205 5.23831e-07 0.221359 0.999995
0.00327092 0 0.00229664 0.0172568 5.22373e-07 0.221058 0.999995
0.00281744 0 0.00227772 0.0173939 5.2092e-07 0.220758 0.999995
0.00235925 0 0.00225896 0.0175318 5.19472e-07 0.220457 0.999995
0.00189634 0 0.00224037 0.0176706 5.18029e-07 0.220157 0.999995
0.00142869 0 0.00222195 0.0178103 5.16592e-07 0.219858 0.999995
0.000956277 0 0.00220369 0.0179509 5.1516e-07 0.219558 0.999995
0.000479075 0 0.0021856 0.0180923 5.13732e-07 0.219259 0.999995
628.319 0 0.00216766 0.0182347 5.1231e-07 0.21896 0.999995
628.318 0 0.00214989 0.0183779 5.10893e-07 0.218662 0.999995
628.318 0 0.00213227 0.018522 5.09481e-07 0.218363 0.999995
628.317 0 0.00211481 0.018667 5.08075e-07 0.218065 0.999995
628.317 0 0.0020975 0.0188129 5.06673e-07 0.217768 0.999995
628.316 0 0.00208035 0.0189597 5.05276e-07 0.21747 0.999995
628.316 0 0.00206335 0.0191074 5.03884e-07 0.217173 0.999995
628.315 0 0.0020465 0.019256 5.02497e-07 0.216876 0.999995
628.314 0 0.0020298 0.0194056 5.01115e-07 0.21658 0.999995
628.314 0 0.00201325 0.019556 4.99738e-07 0.216284 0.999995
628.313 0 0.00199684 0.0197074 4.98366e-07 0.215988 0.999995
628.313 0 0.00198058 0.0198597 4.96999e-07 0.215692 0.999995
628.312 0 0.00196447 0.0200129 4.95637e-07 0.215397 0.999995
628.312 0 0.00194849 0.020167 4.94279e-07 0.215102 0.999995
628.311 0 0.00193266 0.0203221 4.92927e-07 0.214807 0.999995
628.311 0 0.00191696 0.0204781 4.91579e-07 0.214513 0.999995
628.31 0 0.00190141 0.0206351 4.90236e-07 0.214219 0.999995
628.31 0 0.00188599 0.020793 4.88898e-07 0.213925 0.999995
628.309 0 0.00187071 0.0209518 4.87565e-07 0.213632 0.999995
628.308 0 0.00185556 0.0211116 4.86236e-07 0.213339 0.999995
628.308 0 0.00184054 0.0212724 4.84912e-07 0.213046 0.999995
628.307 0 0.00182566 0.0214341 4.83593e-07 0.212753 0.999995
628.307 0 0.00181091 0.0215968 4.82279e-07 0.212461 0.999995
628.306 0 0.00179629 0.0217604 4.80969e-07 0.212169 0.999995
628.305 0 0.00178179 0.0219251 4.79664e-07 0.211878 0.999995
628.305 0 0.00176743 0.0220906 4.78363e-07 0.211586 0.999995
628.304 0 0.00175318 0.0222572 4.77068e-07 0.211295 0.999995
628.304 0 0.00173907 0.0224248 4.75776e-07 0.211005 0.999995
628.303 0 0.00172508 0.0225933 4.7449e-07 0.210714 0.999995
628.302 0 0.00171121 0.0227628 4.73208e-07 0.210425 0.999995
628.302 0 0.00169746 0.0229333 4.7193e-07 0.210135 0.999995
628.301 0 0.00168383 0.0231048 4.70658e-07 0.209846 0.999995
628.3 0 0.00167032 0.0232773 4.69389e-07 0.209557 0.999995
628.3 0 0.00165693 0.0234508 4.68125e-07 0.209268 0.999995
628.299 0 0.00164366 0.0236253 4.66866e-07 0.208979 0.999995
628.298 0 0.0016305 0.0238009 4.65611e-07 0.208691 0.999995
628.298 0 0.00161745 0.0239774 4.64361e-07 0.208404 0.999995
628.297 0 0.00160452 0.024155 4.63115e-07 0.208116 0.999995
628.296 0 0.00159171 0.0243335 4.61874e-07 0.207829 0.999995
628.296 0 0.001579 0.0245131 4.60637e-07 0.207543 0.999995
628.295 0 0.00156641 0.0246937 4.59404e-07 0.207256 0.999995
628.294 0 0.00155392 0.0248754 4.58176e-07 0.20697 0.999995
628.294 0 0.00154154 0.0250581 4.56952e-07 0.206684 0.999995
